MID,Nom,Adresse1,Adresse2,CP,Ville,Telephone
38133409,RUTIGLIANO FRANCOIS,BAR TABAC LOTO,8 AVENUE MARCEL CACHIN,38400,ST MARTIN D HERES,476620009
38135063,GONZALEZ CATHERINE,CENTRAL PARC,2 AVENUE JEAN PERROT,38000,GRENOBLE,476463354
38135194,PEREZ,TABAC PRESSE CC LA PINEA,8 RUE DE LA GARE,38120,ST EGREVE,476754324
38135443,CHEZ ELO ET PAULO SNC,TABAC PRESSE MELLE VERNAY,RUE DU CLOS BERCHET,38510,ST VICTOR DE MORESTEL,474339601
38135473,PHRAKORNKHAM PHOUTH,TABAC PRESSE,PLACE JEAN JAURES,38670,CHASSE SUR RHONE,478733498
38136350,VINCENOT VALERIE,TABAC PRESSE,655 AVENUE LEOPOLD FABRE,38550,LANS EN VERCORS,476954364
38136431,ABADIE GUY,TABAC,3339 RUE DE LA REPUBLIQUE,38440,ST JEAN DE BOURNAY,474585215
38137051,VIEL SNC,TABAC PRESSE,4 RUE DES 4 CHEMINS,38500,VOIRON,476054223
38137184,LACOUR CYRYL,TABAC,15 RUE DE LA REPUBLIQUE,38490,LES ABRETS,977054440
38137197,NICOD ERIC,TABAC PRESSE,17 RUE DU VALLON DELAMARTINE,38730,VIRIEU SUR BOURBRE,0
38137396,TOUSCH JOANITTA,TABAC PRESSE,RUE DE LA SALIERE,38300,RUY,437030733
38137642,FABEMCO SNC,MR CORREARD,26 BD JOSEPH VALLIER,38000,GRENOBLE,981648634
38137901,PEYREBRUNE GUILLAUME,TABAC,19 PLACE SAINT NICOLAS,38260,MARCILLOLES,620352105
38138294,CSORGEO,AUBERGE NAPOLEON,RN 85 LE BOURG,38220,LAFFREY,647078229
38138398,BOIS XAVIER,SNC XACOFRIM,18 RUE DES 4 CHEMINS,38500,VOIRON,476064197
38138777,WIART,LA LIBRAIRIE DE MARIE,74 RUE DE LA REPUBLIQUE,38550,PEAGE DE ROUSSILLON,474862311
38139225,VINCENT ISABELLE,TABAC,32 AVENUE DANIELLE CASANOVA,38130,ECHIROLLES,953196282
38139465,DOLEAC,SNC DOLEAC,50 COURS JEAN JAURES,38000,GRENOBLE,476467769
38139488,EXPOSITO,SNC EXPOSITO TABAC PRESSE,1 RUE CHAMPOLLION,38450,VIF,476720000
38139610,ISHAK WAEL,TABAC LES GRANGES,28 ALLEE DES VOSGES,38130,ECHIROLLES,965373704
38139951,ROURE MICHEL,TABAC-PRESSE,RESIDENCE DU BOURG,38640,CLAIX,456854547
38140046,GRAND,SNC GND,30 RUE DU BREUIL,38350,LA MURE,476304608
38140485,CHEVRIAUX,BAR TABAC LE DAUPHIN,700 RUE DU VERCORS,38210,ST QUENTIN SUR ISERE,476936513
38140703,PUGET PAULINE,AU PRESSE PAPIER,49 AVENUE GENERAL LECLERC,38540,HEYRIEUX,478400128
38141308,LE GRAND COLLET SNC,TABAC,2 PLACE DE LA RESISTANCE,38580,ALLEVARD,476975028
38141321,BLIN SNC,MAISON DE LA PRESSE,CENTRE COMMERCIAL LE PALLADIUM,38640,CLAIX,476409095
38141518,JANIN GADOUX DOMINIQUE,TABAC PRESSE LOTO,3 PLACE DEODAT GRATET,38110,DOLOMIEU,474880490
38141910,CARTIER,TABAC PRESSE,95 PL DE LA MAIRIE,38530,CHAPAREILLANS,476750783
38142289,GUYON CAROLE,LE VILLAGE - TABAC PRESSE,11 RUE ADOLPHE PERONNET,38500,VOIRON,476052605
38142557,RUIVET CHRISTOPHE,SNC RUIVET,149 AVENUE DE LA REPUBLIQUE,38170,SEYSSINET,982343575
38142615,CECCATO-BERSIA JEAN LUC,TABAC PRESSE LOTO,35 AVENUE ARISTIDE BERGES,38190,LANCEY,476714118
38142722,LEMSIEH REDOUAN,TABAC PRESSE ST BRUNO,67 COURS BERRIAT,38000,GRENOBLE,952927636
38142788,CANAVESIO CEDRIC,TABAC PRESSE,47 AVENUE AMBROISE CROIZAT,38400,ST MARTIN D HERES,476630704
38143040,SANDRAZ JEAN CLAUDE,TABAC PRESSE,54 AVENUE FELIX VIALLET,38000,GRENOBLE,476434164
38143073,MANDAROUX,TABAC PRESSE,37 RUE DES MOUCHEROTTES,38170,SEYSSINET,476969268
38143089,THOMAS CORINNE,TABAC-PRESSE-LOTO,10 RUE JACQUES BREL,38550,SAINT MAURICE L ' EXIL,474862612
38143104,MASSET,TABAC PRESSE LOTO,43 PLACE DE LA FONTAINE,38620,MONTFERRAT,476323029
38143559,SCRAMONCIN SOPHIE,TABAC PRESSE MADECLAU,59 PLACE DES BUTTES,38980,VIRIVILLE,474540337
38143593,DUFRENOY PHILIPPE,TABAC PRESSE,70 PLACE JULIEN BERTRAND,38880,AUTRANS,476271044
38143911,DURAND CHRISTELLE,LE FONTENOY,20 AVENUE ALBERT 1 DE BELGIQUE,38000,GRENOBLE.,476433794
38143923,BARROS COSTA,TABAC PRESSE,47  RUE FRANCISQUE BONNIER,38200,VIENNE,474535010
38143990,DEL-VITTO,TABAC PRESSE DES CHAMBARANDS,184 GRANDE RUE,38940,ROYBON,476362114
38144058,CHEVALIER NICOLAS,TABAC PRESSE,730 COURS ST ANDRE,38800,PONT DE CLAIX,476981339
38144096,FESTIVI JEAN MARIE,PREMIER ANGLE TABAC PRESSE,1 AVENUE ARISTIDE BRIAND,38600,FONTAINE.,962224872
38144310,GANDY VERONIQUE,TABAC PRESSE LOTO,16 RUE DES VIEUX METIERS,38510,VEZERONCE - CURTIN,474803578
38144314,POTET VINCENT,TABAC LE CERF,391 ROUTE NATIONALE,38330,ST NAZAIRE LES EYMES,476778509
38144900,POLIT PAULE,TABAC,258 ROUTE DES ETEPPES,38480,ST JEAN D AVELANE,476915020
38144980,FASSEL PHILIPPE,TABAC LOTO,,38190,CHAMP PRES FROGES,476130214
38145301,VICENTE CHRISTELLE,BAR TABAC,38 AVENUE GRUGLIASCO,38130,ECHIROLLES,476092394
38145511,LAURENT MANDY,TABAC EPICERIE PRESSE,LE VILLAGE,38840,ST HILAIRE DU ROSIER,476360006
38145846,ISERABLE,EURL ISERABLE PRESSE,43 GRANDE RUE,38160,ST MARCELLIN,476380312
38146068,BENSABER SNOUSSI,TABAC DU BOURG,PLACE DE L HOTEL DE VILLE,38070,ST QUENTIN,474944707
38146214,BRESSOT MARIELLE,CAFE DU CENTRE,1 PLACE DE LA REPUBLIQUE,38160,CHATTE,476384228
38146219,LAGASSE KARINE,L EPICERIE DU DAUPHINOIS,RUE DU CENTRE,38440,ARTAS,474587237
38146308,LIBAULT THIERRY,TABAC LIBAULT,60 RUE DE LA REPUBLIQUE,38430,MOIRANS,973552580
38146351,CHEVILLARD,SARL J O  PRESSE,240 AVENUE DE LA REPUBLIQUE,38320,BRESSON,476140737
38146608,MARTINS,TABAC LE CORTES,603 AV D URIAGE,38410,VAULNAVEYS LE HAUT,787254121
38146680,JEANNIN,TABAC PRESSE LOTO JEANNIN,19 BD MARECHAL FOCH,38100,GRENOBLE,476460943
38146715,ANTHON MULTI SERV,MME PATINAUD,RUE DU PORT,38280,ANTHON,472462154
38146727,COLOMBEL JEAN PIERRE,TABAC DE CROSSEY,46 RTE DE VOIRON,38960,ST ETIENNE DE CROSSEY,476553265
38146766,DURAFFOURG CHRISTINE,TABAC PRESSE,21 RUE DOYEN GOSSE,38400,ST MARTIN  DHERES,476620544
38147175,BARNOUD PHILIPPE,SNC BOBBY TABAC PRESSE,214 COURS DE LA LIBERATION,38100,GRENOBLE,476214562
38147346,CHAVANNE CAROLINE,SNC CHAVANNE,4 PLACE DOCTEUR VALLOIS,38210,TULLINS,476070136
38147436,CALUORI JOCELYNE,SARRAT EXPLOITATION,28 RUE D ALPIGNANO,38600,FONTAINE,663975340
38147738,THOMAS CORALIE,TABAC-PRESSE-STATION ELAN,45 ROUTE DE BERARDIER,38200,JARDIN,474857517
38147907,CHAMPLONG,TABAC PRESSE,9 AVENUE JOLIOT CURIE,38760,VARCES,476728352
38147970,DEZOTEUX CHRISTOPHE,TABAC PRESSE,521 AVENUE DE LA GARE,38530,PONTCHARRA,476000000
38148116,TEYSSIER ALAIN,SNC GELSSIER,37 AVENUE ALSACE LORRAINE,38000,GRENOBLE,982539556
38148359,CHEVRIER CLAIRE,TABAC PRESSE,6 RUE JEAN DE LA FONTAINE,38700,LA TRONCHE,476544278
38148683,BROTTES JEAN PAUL,TABAC,6 PL PRUNELLE,38110,LA TOUR DU PIN,474970373
38148685,BEAU ET MR GUERRAT,SNC LE RIMINI TABAC,50 PLACE JEAN FINAY,38470,L ALBENC,980715316
38148755,ANAGALLIS SNC,TABAC,103 LA PLACE LE VILLAGE,38290,FRONTONAS,667305421
38149624,COING BOYAT STEPHANE,SNC LE CHAMPIONNET,5 PLACE CHAMPIONNET,38000,GRENOBLE,476874448
38150094,ABDESLAM NASSIM,TABAC PRESSE,45 RUE STALINGRAD,38100,GRENOBLE,476469235
38150189,SPERRY,TABAC,PLACE TERRANOVA ET PAUL EMERY,38119,PIERRE CHATEL,986414837
38151061,RAT FRANCK,RMF SNC ESPACE TEMPS LIBRE,6 RUE GENERAL VINOY,38590,ST ETIENNE DE ST GEOIRS,476654471
38151181,COLLION LAURENT,SNC LION CO,17 AVENUE JEAN JAURES,38150,ROUSSILLON,474867701
38151605,TABAC DES ROCHES SNC,TABAC DES ROCHES,62 AVENUE DE LA VERPILLIERE,38090,VILLEFONTAINE,474962380
38151625,RANDRIAMIHAONA LEONG,EIRL LE NEMROD,22 RUE ANDRE ARGOUGE,38100,GRENOBLE,476445909
38166446,LE DAIM BLEU SNC,TABAC,2 PLACE DES MARTYRS,38250,VILLARD DE LANS,476951151
38166448,GOY,TABAC L�ECUREUIL,128 PLACE BELLEDONNE,38410,CHAMROUSSE,476590072
38166457,FERNANDEZ NELLY,TABAC PRESSE,25 AVENUE DU VERCORS,38600,FONTAINE,476563390
38166825,BARBAGALLO MARIE JOSEPHE,BAR TABAC JOURNAUX,48 ROUTE DE LA COTE,38590,BREZINS,476654370
39004051,JAILLET Karine,L'EPICIER DU COIN,245 ROUTE DE BESANCON,39000,LONS LE SAUNIER,384472207
39100214,CRESSIER Gilbert,BAR-TABAC-PMU,2 RUE PREVAL,39110,SALINS LES BAINS,384731168
39104291,GRUET FLORENT,MAISON DE LA PRESSE,3 RUE DE L HOTEL DE VILLE,39120,CHAUSSIN,384818093
39104311,MARTY CHRISTIANE,TABAC SNC LE RALLYE,82 RUE DE LA REPUBLIQUE,39300,CHAMPAGNOLE,384526318
39113920,PERREAUT MARIELLE,TABAC - PRESSE LE VICTORIEN,3 ROUTE DE NEVY,39210,VOITEUR,0
39114900,GUIOL Maryse,"TABAC-PRESSE-LOTO ""LA CIVETTE""",6 RUE DES ARENES,39100,DOLE,965262363
39118273,BATAILLARD DEVILLARD ISABELLE,BAR - TABAC LE CORTEZ,47 GRANDE RUE,39190,COUSANCE,384859415
39119232,MACE LIONEL,TABAC PRESSE LA HAVANE,3 RUE DE COURCELLES,39600,ARBOIS,384660368
39122783,FINOT FLORENCE,TABAC - PRESSE LE KHEDIVE,14 PLACE DE LA LIBERTE,39000,LONS LE SAUNIER,384430608
39123280,BRINGOUT Fran�ois,TABAC LE VIZIR,32 AVENUE A. BRIAND,39100,DOLE,384724423
39125496,PONE MICHEL,BAR TABAC EPICERIE,3 RUE RENVERS DE PLUMONT,39100,DOLE,384722537
39127076,AD2M SARL,LA PRESSE A 4 FEUILLES,GALERIE MARCHANDE CASINO,39000,LONS LE SAUNIER,384470280
39128296,AMIEZ BRIGITTE,TABAC LOTO PRESSE,20 AVENUE JEAN JAURES,39300,CHAMPAGNOLE,384520806
39131660,GUILLOT THIERRY,SUPERMARCHE ST PASCAL - TABAC,1560 RUE DES 3 LACS,39130,DOUCIER,384251420
39131980,PARSUS FABIENNE,ALIMENTATION AU PANIER SYMPA,2 RUE FONTAINE CHAUMEREAU,39320,GIGNY SUR SURAN,384854683
39133659,RIGAUD SANDRINE,TABAC PRESSE SNC 4�me CHANCE,27 RUE DE DOLE,39500,TAVAUX,384811452
39138006,RONGIERAS XAVIER,TABAC PRESSE LE KHEDIVE,3 RUE JEAN EMONIN,39300,CHAMPAGNOLE,384521638
39138434,LOEILLET EMMANUEL SARL,ALIMENTATION GENERALE,16 RUE ANDRE GLEITZ,39100,CHAMPVANS,384817298
39138630,BOURQUIN NATHALIE,TABAC - PRESSE - LOTO,5 PLACE DE LA LIBERTE,39700,FRAISANS,384708644
39138727,CAFFIN MARIE CHRISTINE,TABAC - LOTO SNC CHRISTYLENE,28 GRANDE RUE,39410,ST AUBIN,384701582
39139470,SIMON,TABAC - PRESSE - LOTO,17 RUE BARONNE DELORT,39300,CHAMPAGNOLE,384520836
39139565,BAILLY ELODIE,TABAC PRESSE LOTO ALIMENTATION,2 CHEMIN DES MARES,39120,LE DESCHAUX,384715367
39140040,GUINERET XAVIER SNC,TABAC,15 RUE DE L HOTEL DE VILLE,39600,ARBOIS,384660950
39140118,CHALNOT ADELINE,BAR LES TILLEULS,3 PLACE DE LA FONTAINE,39700,ROCHEFORT SUR NENON,384702887
39140301,SERON BAILLY,TABAC - PRESSE,150 RUE DES COUENNEAUX,39220,BOIS D AMONT,384609206
39143333,CROTTI JEAN-BERNARD,TABAC - PRESSE,5 RUE DE PARIS,39150,ST LAURENT EN GRANDVAUX,384601805
39143457,BACOT SABRINA,TABAC - EPICERIE AU DEPANNEUR,1097 ROUTE DE CHALON,39570,COURLANS,384475916
39144593,OLIVIER LIONEL,TABAC LE SAINT LAURENT,27 BIS RUE DE GENEVE,39150,ST LAURENT EN GRANDVAUX,384601727
39145051,LEITAO JEAN-LUC,TABAC - PRESSE LA CIVETTE,146 RUE DE LA REPUBLIQUE,39400,MOREZ,384330826
39146676,COURTOT CHRISTOPHE,LA TABATIERE,8 RUE DU PRE,39200,ST CLAUDE,384336099
39147746,GRAND KARINE,BAR - TABAC - PIZZERIA,16 RUE DES TILLEULS,39240,ARINTHOD,384480992
39149699,PEYRACHE LEROY,TABAC PRESSE LE ROYAL,30 RUE SAINT DESIRE,39000,LONS LE SAUNIER,384432318
39149988,LEDUC VERONIQUE,BAR-TABAC-EPICERIE AU PILATUS,32 GRANDE RUE,39100,VILLETTE LES DOLES,384721164
39150779,NERAUD JULIEN,BOULANGERIE - TABAC - PRESSE,14 PLACE DU 8 MAI 1945,39120,PETIT NOIR,384816252
39151471,WASNER XAVIER,TABAC PRESSE CHEZ XAVIER,39 PLACE DE LA LIBERTE,39600,ARBOIS,384661201
39163355,CHALON,TABAC PRESSE LE RUCHER,8 RUE JULES GREVY,39380,MONT SOUS VAUDREY,384717278
39163430,MORATO DELPHINE,EPICERIE EPHISHOP,13 PLACE DE LA FONTAINE,39240,ARINTHOD,384470036
40005939,PACOT SYLVIANNE,TABAC LE PACHA PRESSE CADEAUX,7 COURS DE VERDUN,40100,DAX,558740666
40007799,VERDONCK B M,TABAC CADEAUX,502 AVENUE BREMONTIER,40160,PARENTIS EN BORN,558784272
40102790,KOCH MARIE-CLAUDE,TABAC PRESSE LOTO,PLACE DU GENERAL DE GAULLE,40200,PONTENX LES FORGES,558074062
40102877,LAFFOURCADE MICHEL,TABAC,7 RUE CHARLES DESPIAU,40000,MONT DE MARSAN,558462700
40102879,BOUCHON HERVE,TABAC ALIMENTATION,80 PLACE DE LUC,40400,TARTAS,558733067
40106305,SEGUIN DIDIER,TABAC PRESSE,LE BOURG,40110,ONESSE LAHARIE,558073062
40106312,BOILEAU CHRISTINE,TABAC,10 RUE DU CASTALLET,40500,SAINT SEVER,558763948
40106313,GONNET PASCAL,TABAC BAR PRESSE,AU BOURG,40560,VIELLE ST GIRONS,558479081
40106314,FORBIELLE SOPHIE,TABAC,11 AVENUE DE L OCEAN,40660,MESSANGES,558489179
40107339,TASSONE,TABAC PRESSE,ROUTE D UZA,40170,SAINT JULIEN EN BORN,558424354
40107440,DARRIEUTORT LILIANE,TABAC PRESSE,TABAC PRESSE,40250,SOUPROSSE,558442396
40107574,DULHOSTE CEDRIC,TABAC PRESSE,492 AV ROZANOFF C C  H BOUCHER,40000,MONT DE MARSAN,558750010
40107931,MONGE CHANTAL,TABAC PRESSE,42 RUE RENE VIELLE,40270,GRENADE SUR L ADOUR,558454124
40110829,KHALFI MICHEL,TABAC BAR LE VINCENNES,55 AVENUE DU MARECHAL FOCH,40000,MONT DE MARSAN,558751411
40111076,SUPERVIE BERNARD,TABAC BAR JOURNAUX,ROUTE NATIONALE,40220,TARNOS,559640176
40111225,ESTEINOU JEAN MICHEL,TABAC PRESSE L OCEANE,CTRE CIAL CARREFOUR,40220,TARNOS,559641734
40111790,ESTEFFE FRANCOISE,TABAC,AU BOURG,40270,CAZERES SUR L'ADOUR,558522309
40111794,CASTEX BERNARD,TABAC,PLACE DE L'HOTEL DE VILLE,40320,GEAUNE,558445328
40111795,BOULIN SYLVIE,PRESSE PAPETERIE,169 RUE DU TURSAN,40320,SAMADET,558791710
40113312,BUFFET MARC,TABAC PRESSE,27 RUE ALSACE LORRAINE,40000,MONT DE MARSAN,558756607
40114646,JALQUIN CHRISTIAN,TABAC PRESSE,52 AV DU 4 SEPTEMBRE,40800,AIRE SUR L ADOUR,558717455
40115903,LALOUBERE PASCAL,TABAC JOURNAUX LE TASSIGNY,36 AV MAL DE LATTRE DE TASSIGN,40140,SOUSTONS,558740706
40117902,GUIARD PHILIPPE,TABAC PRESSE LA RONDE DES PAIN,2221 AV QUARTIER NEUF RD 817,40390,SAINT MARTIN DE SEIGNANX,559561439
40119746,CECILE PRESSE,PRESSE LOTO,329 BD OSCAR NIEMEYERCC LECLE,40280,ST PIERRE DU MONT,558059815
40125593,AMAUGER,PRESSE,40 BOULEVARD DES SPORTS,40100,DAX,558742784
40127259,LABSERV,STATION TOTAL,CENTRE ROUTIER ROUTE DE DAX,40260,CASTETS,558550130
40127346,MONFORT CATHY,TABAC ALIMENTATION,CASTELNAU CHALOSSE,40360,CASTELNAU CHALOSSE,558893461
40127426,LE GRAIN DE SEL-MME DARRICAU,TABAC ALIMENTATION,MAISON SALSUZAN,40390,STE MARIE DE GOSSE,559563450
40131214,LAFORGUE VINCENT,TABAC PRESSE,3 RUE LAUBANER,40000,MONT DE MARSAN,558750127
40133003,DEMAREST ANDRE,TABAC LOTO PMU,539 AVENUE DU TOURING CLUB,40150,HOSSEGOR,558437455
40134014,DUJOL CATHERINE,TABAC EPICERIE,LIEU DIT BOURG,40260,TALLER,558894148
40135043,DUVERGER BERNARD,TABAC BAR,41 PLACE DU PIJORIN,40120,ROQUEFORT,558455066
40135376,SERVEAU,TABAC LOTO,12 RUE LEON GAMBETTA,40000,MONT DE MARSAN,558756200
40137117,BARROUILLET JEROME,TABAC BAR,49 ROUTE D ORTHEZ,40700,MOMUY,558936426
40137652,GASPOZ MICHEL TABAC,506 AV DE LA PLAGE geodis expr,LE CRAPEAU QUI FUME,40600,BISCAROSSE,558783318
40137805,GERBET NICOLAS,TABAC PRESSE PMU,11 ROUTE DE SORE,40410,PISSOS,558089054
40138733,CELAYETA ECAY ANNE MARIE,TABAC PRESSE,1 AVE DE DAGAS CCIAL BRASELIA,40000,MONT DE MARSAN,961309682
40138768,PRESSE DE LA PLAGE,PRESSE PAPETERIE,21 AVENUE MAURICE MARTIN,40200,MIMIZAN PLAGE,558091123
40139043,CORTIER JEAN MARC,TABAC PRESSE LOTO,1543 AVENUE CHARLES DE GAULLE,40510,SEIGNOSSE,558728918
40139048,ARABESQUE,LIBRAIRIE PAPETERIE,222 AV PAUL LAHARY,40150,SOORTS HOSSEGOR,558435283
40139049,CAVALIER CEDRIC,TABAC PRESSE LOTO,57 AVENUE DU GENERAL DE GAULLE,40130,CAPBRETON,558721355
40139107,NOUETTE,TABAC PRESSE LES CIGALES,AVENUE DE L OCEAN,40660,MOLIETS ET MAA,558485402
40139248,HOOFD LUDOVIC,TABAC PRESSE LOTO,16 PLACE PIERRE BARRERE,40260,CASTETS,558894626
40139380,MAUVOISIN MARIANNE,TABAC PRESSE LOTO,6 RUE DE LA REPUBLIQUE,40250,MUGRON,558557449
40139783,LE ZODIAQUE,TABAC BAR,25 PLACE ARISTIDE BRIAND,40110,MORCENX,558078474
40140382,CLAVE PIERRE,TABAC LOTO PRESSE,65 AV CAMILLES BRETTES,40280,ST PIERRE DU MONT,558753122
40140486,LARROQUE PASCAL,PRESSE LOTO PAPETERIE,17 AVENUE DU 11 NOVEMBRE 1918,40440,ONDRES,559453350
40140694,MOUTON,TABAC BAR LE VIRAGE CHEZ GEGE,187 ROUTE DE TIRELY,40990,MEES,524264006
40140829,MARANDEAU DAVID,TABAC BAR PMU HOTEL REST,1565 AVENUE DE VILLENEUVE,40000,MONT DE MARSAN,558751952
40141011,CRAHES ERIC,TABAC PRESSE LE MAGENTA,39 ROUTE DE SEIGNOSSE,40150,SOORTS HOSSEGOR,558410273
40141476,GIRAUD,PRESSE JOURNAUX,13 BD FRANCOIS MITTERAND,40130,CAPBRETON,558722588
40141626,OGIMAC,TABAC PRESSE,53 RUE GAMBETTA,40100,DAX,558561131
40142298,LES CAROLAINS,TABAC PRESSE,CENTRE COMMERCIAL SUPER U,40110,MORCENX,558078447
40142304,MOBY DICK - M  MENTION ERIC,TABAC LOTO PRESSE,85 AV GEORGES POMPIDOU,40130,CAPBRETON,558721271
40142671,MAILLET STEPHANE,TABAC PRESSE,38 AV DES PYRENEES,40190,VILLENEUVE DE MARSAN,662155930
40142909,FONT LAURENT,TABAC PRESSE,2 ROUTE DE DAX,40230,SAINT GEOURS DE MARENNE,558573015
40143797,BRIBET YVES,TABAC PRESSE LOTO,CENTRE CIAL LA MOUSTEY,40280,ST PIERRE DU MONT,558060618
40144088,RASPILAIRE,TABAC PRESSE,40 RUE DE L EUROPE,40390,SAINT MARTIN DE HINX,559569242
40145088,BONNET FRERES,TABAC BAR LOTO,77 PLACE FOCH,40380,MONFORT EN CHALOSSE,558984193
40145658,SAINT MEDARD PRESSE,PRESSE LOTO,1534 AVENUE DE VILLENEUVE,40000,MONT DE MARSAN,558757479
40146048,LANDRIEUX ANNE PIERRETTE,TABAC PRESSE,COURS MAUBEC,40240,LABASTIDE D ARMAGNAC,558038475
40146252,LEMBOUGAU,PRESSE,20 PROMENADE DU MAIL,40480,VIEUX BOUCAU LES BAINS,558483666
40146395,PADILLA THIERRY,TABAC,22 AVENUE DU GENERAL DE GAULLE,40500,ST SEVER,558759302
40146580,MCAB,TABAC PRESSE LOTO,15 AVENUE GEORGES CLEMENCEAU,40100,DAX,558744850
40147188,B 3 C,TABAC BAR RESTAURANT,36 AVENUE DU DOCTEUR LESC,40440,ONDRES,559452120
40147331,GAUJACQ MARIE,TABAC PRESSE LOTO LE ST PAUL,14 AVENUE DE LA LIBERTE,40990,SAINT PAUL LES DAX,558910180
40148373,MONGE JEROME,TABAC,2 RUE DES METIERS,40230,ST VINCENT DE TYROSSE,670725375
40148519,PARRAIN,TABAC PRESSE,ROUTE DE MONT DE MARSAN,40630,SABRES,558075027
40148675,KHALAF ALLAL,TABAC PRESSE,3 RUE DU DOCTEUR CHARLES DUPOU,40000,MONT DE MARSAN,558752101
40149300,BIBI ET LIONEL,TABAC PRESSE ALIMENTATION,290 ROUTE DE MONT DE MARSAN,40110,ARENGOSSE,558517572
40149404,CORTIER,TABAC LOTO PMU,45 AVENUE NATIONALE,40230,ST VINCENT DE TYROSSE,558773093
40149405,TABAC DE LA PLAGE CENTRALE,TABAC LOTO PRESSE,710 AVENUE DE LA GRANDE DUNE,40150,HOSSEGOR,558973979
40149419,B NESS MR BIRADES,TABAC PRESSE LOTO,88 ROUTE DE BAYONNE,40230,BENESSE MARENNE,558725269
40149877,JALIKA,TABAC PRESSE BAR,1049 RUUE MARECHAL FOCH,40990,ST PAUL LES DAX,558919122
40150002,DARMA,TABAC ALIMENTATION,63 AV ST SATURNIN,40110,YGOS ST SATURNIN,558517060
40150199,BAHOFIS,TABAC,50 RUE GAMBETTA,40700,HAGETMAU,558793184
40150262,DULIN FABIENNE,PRESSE EPICERIE,23 ROUTE DE ROQUEFORT,40120,LENCOUACQ,558930194
40150355,SENA,TABAC BAR PRESSE,10 RUE DU COMMERCE,40260,LESPERON,558896050
40151391,LA NOISETTE,TABAC BAR,30 ROUTE DE PONTENX,40200,SAINT PAUL EN BORN,558074116
40151484,MOREAU PIROT,TABAC,11 RUE DU CAPITAINE ST JOURS,40480,VIEUX BOUCAU,558482723
40151518,MEDARD SANDRINE,TABAC,297 BOULEVARD DES PYRENEES,40290,HABAS,558980791
40151827,LES QUATRE M,TABAC,RESIDENCE LES TAMARIS,40480,VIEUX BOUCAU LES BAINS,558481098
40151845,ISSIMA,PRESSE PAPETERIE,230 232 AV DU TOURING CLUB,40150,HOSSEGOR,558436017
40163595,FAUQUEMBERGUE CHRISTOPHE,TABAC LOTO PMU,2 PLACE DU CAPDUPOUY,40500,SAINT SEVER,558763205
40166390,GIRAUD GUILLAUME,TABAC LOTO,5 PLACE DE L'EGLISE,40550,LEON,558487528
40166427,PRESSE DACQUOISE-MME LAMARQUE F,PRESSE CADEAUX,35 RUE NEUVE,40100,DAX,558742442
41105592,BARRAUD AU BONHEUR TRANQUILLE,2 RUE DE L ETANG,** GEO EXPRESS,41160,FRETEVAL,254820940
41111811,VERNIER  TABAC,52 RUE MARCEL BISAULT,,41400,ST GEORGES SUR CHER,254326000
41113318,MASSON MAGALIE TABAC,32-  34  GRANDE RUE,,41150,ONZAIN,254207603
41115729,NAVARRE EVELYNE,C  COMMERCIAL LES ROTTES,15 AVENUE GEORGES CLEMENCEAU,41100,VENDOME,254775949
41122111,PAIN VINCENT,LA TABATIERE,6 ROUTE NATIONALE,41260,LA CHAUSSEE SAINT VICTOR,254742684
41125392,BAUDU ISABELLE,19 GRANDE RUE,,41370,JOSNES,254874119
41125393,MOYER  TABAC PRESSE BAR,5 RUE DES TILLEULS,,41000,ST SULPICE,254421036
41128384,BOURSAIN VALERIE,TABAC IL ETAIT UNE FOIS,3 ROUTE DE ROMORANTIN,41600,CHAUMONT SUR THARONNE,254880021
41128690,BLOT JEAN PIERRE TABAC,3 PLACE DU MARECHAL JUIN,,41360,SAVIGNY  SUR BRAYE,254237528
41129197,OPHEDYCE,MME DELVALLEZ-MAISON DE LA PRE,3 BLD DE LA REPUBLIQUE,41300,SALBRIS,254970302
41132268,FORET NATHALIE BAR TABAC,2 AVENUE RONSARD,,41100,VENDOME,254773187
41133516,JOUANNEAU ERIC BAR TABAC,7 RUE DU 8 MAI 1945,,41240,BINAS,254825816
41134472,PERONA MARC  BAR TABAC,4 RUE DES FOSSES,ROUTE DE ROMORANTIN,41200,MILLANCAY,254966502
41135153,LANGLAIS FABRICE,TABAC,90 RUE POTERIE,41100,VENDOME,254773524
41135926,AGUENIER PATRICIA TABAC BAR,6 PLACE VICTOR HUGO,,41700,COUR CHEVERNY,254799687
41135944,LANCELLE TABAC,53 ROUTE NATIONALE,,41220,ST LAURENT NOUAN,254875711
41136114,BODARD J-CLAUDE BAR TABAC PRES,4 PLACE DU MAIL,,41300,SELLES ST DENIS,254987510
41136258,JASPART ISABELLE,TABAC LA CIVETTE,5 RUE POTERIE,41100,VENDOME,254771342
41136716,VERNOY    TABAC,2 RUE DES BLEUETS,,41360,EPUISAY,254721282
41137232,LUMIER ROSELYNE  TABAC BAR,5 RUE DU MOULIN,,41130,BILLY,254974209
41137275,LI GUANGSHU,TABAC LE ROYAL,10 RUE MICHEL BEGON,41000,BLOIS,254435528
41137376,SNC JOLAN TABAC L ANNEXE 126,72 RUE DE LA REPUBLIQUE,M. BRUBAN - GEO EXPRESS,41110,MAREUIL SUR CH.,254752268
41137598,ZIEGLER VIRGINIE HOTEL DU PONT,BAR TABAC,1&3 CHEMIN DU GUE TAUREAU,41190,MOLINEUF,254700426
